=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.13 15:58:28 =~=~=~=~=~=~=~=~=~=~=~=
3200,0.00,0.00,1,0,0,2759.85,1079
3200,0.00,0.00,1,0,0,2759.85,1101
3200,0.00,0.00,1,0,0,2759.85,1123
3200,0.00,0.00,1,0,0,2759.85,1145
3200,0.00,0.00,1,0,0,2759.85,1167
3165,-2919.36,-145967.96,0,342,36,342.54,1189
3087,-5219.95,-115029.64,0,191,114,191.57,1212
2996,-7006.72,-89338.60,0,142,205,142.72,1235
2905,-8422.62,-70794.75,0,118,296,118.73,1259
2820,-9557.53,-56745.66,0,104,381,104.63,1282
2731,-10616.62,-52954.39,0,94,470,94.19,1305
2647,-11527.29,-45533.59,0,86,554,86.75,1328
2557,-12004.22,-23846.29,0,83,644,83.30,1351
2472,-12004.22,0.00,0,83,729,83.30,1374
2382,-12004.22,0.00,0,83,819,83.30,1397
2300,-12004.22,0.00,0,83,901,83.30,1419
2210,-12004.22,0.00,0,83,991,83.30,1442
2128,-12004.22,0.00,0,83,1073,83.30,1464
2038,-12004.22,0.00,0,83,1163,83.30,1487
1952,-12004.22,0.00,0,83,1249,83.30,1510
1862,-12004.22,0.00,0,83,1339,83.30,1533
1772,-12004.22,0.00,0,83,1429,83.30,1557
1686,-12004.22,0.00,0,83,1515,83.30,1580
1597,-12004.22,0.00,0,83,1604,83.30,1603
1515,-12004.22,0.00,0,83,1686,83.30,1625
1425,-12004.22,0.00,0,83,1776,83.30,1648
1340,-12004.22,0.00,0,83,1861,83.30,1671
1254,-12004.22,0.00,0,83,1947,83.30,1693
1168,-12004.22,0.00,0,83,2033,83.30,1716
1078,-12004.22,0.00,0,83,2123,83.30,1739
993,-12004.22,0.00,0,83,2208,83.30,1762
907,-12004.22,0.00,0,83,2294,83.30,1784
821,-12004.22,0.00,0,83,2380,83.30,1807
731,-12004.22,0.00,0,83,2470,83.30,1830
645,-12004.22,0.00,0,83,2556,83.30,1853
555,-11535.28,23446.92,0,86,-554,86.69,1876
466,-10569.08,48310.10,0,94,-465,94.62,1900
381,-9555.52,50677.68,0,104,-380,104.65,1923
291,-8349.30,60311.04,0,119,-290,119.77,1946
205,-7005.25,67202.39,0,142,-204,142.75,1969
113,-5195.82,90471.90,0,192,-112,192.46,1992
36,-2918.75,113853.38,0,342,-35,342.61,2015
1,-362.34,127820.55,0,2759,0,2759.85,2038
0,0.00,18116.93,0,0,0,2759.85,2061
0,0.00,0.00,0,0,0,2759.85,2083
0,0.00,0.00,0,0,0,2759.85,2105
0,0.00,0.00,0,0,0,2759.85,2127
0,0.00,0.00,0,0,0,2759.85,2149
0,0.00,0.00,0,0,0,2759.85,2171
0,0.00,0.00,0,0,0,2759.85,2193
0,0.00,0.00,0,0,0,2759.85,2215
0,0.00,0.00,0,0,0,2759.85,2237
0,0.00,0.00,0,0,0,2759.85,2259
0,0.00,0.00,0,0,0,2759.85,2281
0,0.00,0.00,0,0,0,2759.85,2304
0,0.00,0.00,0,0,0,2759.85,2326
0,0.00,0.00,0,0,0,2759.85,2348
0,0.00,0.00,0,0,0,2759.85,2370
0,0.00,0.00,0,0,0,2759.85,2392
0,0.00,0.00,0,0,0,2759.85,2414
0,0.00,0.00,0,0,0,2759.85,2436
0,0.00,0.00,0,0,0,2759.85,2458
0,0.00,0.00,0,0,0,2759.85,2480
0,0.00,0.00,0,0,0,2759.85,2502
0,0.00,0.00,0,0,0,2759.85,2524
0,0.00,0.00,0,0,0,2759.85,2546
0,0.00,0.00,0,0,0,2759.85,2568
0,0.00,0.00,0,0,0,2759.85,2590
0,0.00,0.00,0,0,0,2759.85,2612
0,0.00,0.00,0,0,0,2759.85,2634
0,0.00,0.00,0,0,0,2759.85,2656
0,0.00,0.00,0,0,0,2759.85,2678
0,0.00,0.00,0,0,0,2759.85,2700
0,0.00,0.00,0,0,0,2759.85,2722
0,0.00,0.00,0,0,0,2759.85,2744
0,0.00,0.00,0,0,0,2759.85,2766
0,0.00,0.00,0,0,0,2759.85,2788
0,0.00,0.00,0,0,0,2759.85,2810
0,0.00,0.00,0,0,0,2759.85,2832
0,0.00,0.00,0,0,0,2759.85,2854
0,0.00,0.00,0,0,0,2759.85,2876
0,0.00,0.00,0,0,0,2759.85,2898
0,0.00,0.00,0,0,0,2759.85,2920
0,0.00,0.00,0,0,0,2759.85,2942
0,0.00,0.00,0,0,0,2759.85,2965
0,0.00,0.00,0,0,0,2759.85,2987
0,0.00,0.00,0,0,0,2759.85,3009
0,0.00,0.00,0,0,0,2759.85,3031
0,0.00,0.00,0,0,0,2759.85,3053
0,0.00,0.00,0,0,0,2759.85,3075
0,0.00,0.00,0,0,0,2759.85,3097
